name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,max_loading_percent
,,1080,6474,1.0,3.43672,30.67056,0.0,0.0,1.59986798278073,1.0,1,ol,True,100.0
,,1080,6474,1.0,2.80136,29.21212,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,7360,3165,1.0,6.694204,28.8222,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7360,425,1.0,4.23984,23.595,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,2862,1856,1.0,0.0968,0.47916,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,1363,2429,1.0,0.5082,3.99784,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,2176,748,1.0,8.3248,32.12308,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,3593,2849,1.0,1.4762,7.638004,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,6554,3607,1.0,3.00352,30.3962,0.0,0.0,2.25014670702588,1.0,1,ol,True,100.0
,,8474,1964,1.0,2.97176,21.164836,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,8474,5925,1.0,0.110836,0.894916,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,5734,6052,1.0,1.86824,12.481876,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5734,2340,1.0,0.983004,5.808,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,2628,7506,1.0,0.286044,1.936,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,1136,2405,1.0,0.044044,0.24684,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7576,5813,1.0,3.54288,19.344996,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,7576,3230,1.0,2.217204,9.83004,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,7662,5813,1.0,0.63888,2.59908,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,1182,1158,1.0,3.640164,18.7308,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,6851,5050,1.0,2.496956,15.140004,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,8306,8806,1.0,0.047916,0.560956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6946,8806,1.0,0.047916,0.54692,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4504,4356,1.0,0.09196,0.439956,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7143,7790,1.0,0.51788,1.99892,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6888,2084,1.0,0.12996,0.83752,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,6888,4023,1.0,0.12996,0.85196,0.0,0.0,1.75028292133276,1.0,1,ol,True,100.0
,,6888,9064,1.0,0.11552,0.76532,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6888,660,1.0,0.11552,0.75088,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6611,8863,1.0,0.131164,0.73084,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,8930,6198,1.0,0.76532,8.4474,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,8930,6198,1.0,0.67868,9.57372,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,8930,6198,1.0,0.66424,9.76144,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,8930,6198,1.0,0.6498,9.94916,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,8930,8493,1.0,0.40432,4.88072,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,8930,8493,1.0,0.4332,4.60636,0.0,0.0,2.04959345562317,1.0,1,ol,True,100.0
,,1642,4510,1.0,0.121,0.48884,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,195,1972,1.0,0.136004,0.57596,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2901,5572,1.0,0.08712,0.30492,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4949,4409,1.0,1.84888,13.88112,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4949,332,1.0,1.74724,11.374,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,4949,6907,1.0,2.60392,17.27396,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3376,7725,1.0,0.02904,0.197956,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,1026,3242,1.0,0.12996,1.47288,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1026,2457,1.0,2.0216,23.81156,0.0,0.0,2.59959555416697,1.0,1,ol,True,100.0
,,1026,2918,1.0,0.49096,6.16588,0.0,0.0,1.70014460848208,1.0,1,ol,True,100.0
,,5307,8559,1.0,0.1444,1.57396,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5307,6426,1.0,1.97828,24.28808,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,5307,8346,1.0,1.89164,18.22328,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,7147,5609,1.0,1.26808,9.519796,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,7147,2420,1.0,0.39688,2.54584,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,7147,2420,1.0,0.407044,2.493084,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,7147,2420,1.0,0.323796,2.459204,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,7147,6988,1.0,0.928796,6.131796,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,43,1544,1.0,1.286956,9.68,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,43,3540,1.0,1.467004,11.34012,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,6230,4709,1.0,5.69184,28.632956,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,6230,8366,1.0,1.194996,8.485004,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,6230,2287,1.0,0.323796,2.772836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8290,8472,1.0,0.378004,4.23984,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,8290,5454,1.0,0.30008,2.33288,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,8290,7634,1.0,0.652916,6.097916,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,6841,8472,1.0,0.473836,3.9688,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6841,882,1.0,3.916044,13.954204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6841,2287,1.0,0.344124,2.888996,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,3968,7725,1.0,0.7018,4.14788,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1089,1128,1.0,4.20596,18.23712,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,1089,3069,1.0,0.831996,4.05108,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,8514,5364,1.0,7.65688,32.596916,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,8514,5364,1.0,7.05188,31.30996,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,8514,4528,1.0,10.508124,43.820876,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,8514,3363,1.0,0.09196,0.352836,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,934,5382,1.0,0.615164,3.08792,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,919,6569,1.0,0.018876,0.0968,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,6663,4425,1.0,0.136004,1.14224,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,4338,2182,1.0,0.27436,4.75076,0.0,0.0,2.64973386701765,1.0,1,ol,True,100.0
,,7512,3999,1.0,0.5054,4.67856,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6569,8541,1.0,0.23716,1.68916,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,6569,8541,1.0,0.226996,1.60204,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,6569,1661,1.0,1.51492,6.40816,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6569,9118,1.0,0.499004,3.251996,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,6569,1150,1.0,0.18392,1.94084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,501,3588,1.0,0.17908,1.378916,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,8472,1039,1.0,0.15488,1.23904,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,8472,144,1.0,0.17908,0.57112,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,8472,4266,1.0,0.32912,0.557084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4935,5178,1.0,0.81312,4.763044,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,5316,8853,1.0,0.289916,1.162084,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,9017,3,1.0,1.049796,4.40924,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,9017,4828,1.0,1.378916,6.20488,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,6252,5382,1.0,0.594836,5.84188,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,6252,7506,1.0,0.623876,5.27076,0.0,0.0,1.60083483729851,1.0,1,ol,True,100.0
,,8886,1643,1.0,1.34292,14.95984,0.0,0.0,1.30055744849031,1.0,1,ol,True,100.0
,,8886,3482,1.0,1.19852,16.95256,0.0,0.0,1.25041913563964,1.0,1,ol,True,100.0
,,6638,7839,1.0,0.57112,4.582996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6638,7839,1.0,0.557084,4.671084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5460,8108,1.0,1.45844,19.16188,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,6290,4188,1.0,1.76176,12.03224,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,8404,4746,1.0,0.27104,2.057,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,8404,4579,1.0,1.78596,12.97604,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,337,7823,1.0,0.257004,1.33584,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,2467,7823,1.0,0.252164,1.36004,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,5256,7823,1.0,0.202796,1.12288,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2188,7823,1.0,0.197956,1.14708,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8457,8266,1.0,0.20216,2.78692,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,2675,5986,1.0,1.554124,7.16804,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,1186,5711,1.0,1.84404,5.687,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1186,6520,1.0,1.830004,12.95184,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,2359,8635,1.0,0.444796,2.643124,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,2359,8828,1.0,0.131164,0.586124,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,2359,4234,1.0,1.078836,8.422084,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,2359,4234,1.0,1.17612,8.546956,0.0,0.0,1.60083483729851,1.0,1,ol,True,100.0
,,2359,4234,1.0,1.225004,8.2522,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,8817,5098,1.0,6.065004,26.38284,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5780,4733,1.0,1.25628,17.50128,0.0,0.0,2.04959345562317,1.0,1,ol,True,100.0
,,5780,904,1.0,0.8664,11.58088,0.0,0.0,2.59959555416697,1.0,1,ol,True,100.0
,,5780,8333,1.0,1.03968,9.63148,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,5780,2092,1.0,3.37896,37.91943999999999,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,6771,6988,1.0,0.18392,1.436996,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,7884,3911,1.0,0.11616,0.2178,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6729,3911,1.0,0.110836,0.197956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4300,3911,1.0,0.136004,0.194084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5361,5609,1.0,0.586124,2.551164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5361,349,1.0,0.136004,0.51788,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5361,6762,1.0,0.121,0.528044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3854,1972,1.0,0.09196,0.39204,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,3854,1972,1.0,0.2178,0.65824,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,3480,553,1.0,1.675124,11.271876,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5459,8221,1.0,1.8772,23.23396,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,5459,8221,1.0,1.84832,23.6816,0.0,0.0,2.59959555416697,1.0,1,ol,True,100.0
,,5459,2720,1.0,1.28516,15.62408,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,5459,2720,1.0,1.25628,15.91288,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,3785,8577,1.0,1.620916,12.16776,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,489,2652,1.0,0.1452,0.29524,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,147,7068,1.0,0.139876,0.586124,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,7255,8742,1.0,6.29684,21.340044,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7255,1741,1.0,10.46408,31.928996,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,8929,313,1.0,3.127124,25.531,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,6953,7973,1.0,0.0968,0.131164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3324,7973,1.0,0.08712,0.12584,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5626,1741,1.0,0.15488,0.90992,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5609,6988,1.0,0.5082,3.190044,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,20,6162,1.0,0.06292,0.2662,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3748,5364,1.0,2.977084,19.42292,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,3748,6981,1.0,3.464956,19.646044,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,2290,3132,1.0,4.23016,23.455124,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,2290,4737,1.0,2.012956,7.77304,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2290,3655,1.0,1.412796,9.25408,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,313,4299,1.0,0.45496,1.90696,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,313,5788,1.0,0.436084,1.9118,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,313,2466,1.0,1.528956,8.609876,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,313,2466,1.0,1.170796,8.872204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,313,5255,1.0,1.815,8.848004,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3199,2652,1.0,0.121,0.499004,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,4678,4851,1.0,1.27776,5.99192,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,4678,4851,1.0,0.623876,3.8478,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,4678,1150,1.0,0.42108,1.491204,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,8567,5214,1.0,0.194084,1.08416,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,57,220,1.0,0.4332,5.5594,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6806,850,1.0,0.60984,3.977996,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,149,5098,1.0,9.2202,26.972836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,149,3557,1.0,0.97284,2.14896,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7208,2933,1.0,0.48884,1.56816,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1464,4786,1.0,1.5162,9.77588,0.0,0.0,1.85055954703412,1.0,1,ol,True,100.0
,,1464,3829,1.0,0.56316,7.24888,0.0,0.0,1.75028292133276,1.0,1,ol,True,100.0
,,1464,5647,1.0,0.5776,7.10448,0.0,0.0,1.44945304422869,1.0,1,ol,True,100.0
,,1464,3999,1.0,0.73644,8.90948,0.0,0.0,2.04959345562317,1.0,1,ol,True,100.0
,,7536,3484,1.0,0.4332,4.53416,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,7536,3829,1.0,0.73644,9.64592,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,7536,5647,1.0,0.722,9.79032,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,1261,2423,1.0,1.407956,8.228,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1261,1155,1.0,1.1858,5.460004,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,1261,4913,1.0,1.3068,7.41488,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,1261,4913,1.0,0.5082,5.397084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1261,3833,1.0,0.17424,1.291796,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1261,555,1.0,0.8712,5.405796,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,1261,3018,1.0,0.344124,3.761164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1261,7922,1.0,0.17424,1.24388,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1550,4102,1.0,0.97284,5.7838,0.0,0.0,1.60083483729851,1.0,1,ol,True,100.0
,,1550,7861,1.0,0.528044,3.53804,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,1550,5457,1.0,0.5082,3.674044,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,1550,1837,1.0,1.44716,10.91904,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,3069,2887,1.0,0.17424,1.39392,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4873,4503,1.0,2.85076,22.069916,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,4873,3578,1.0,0.75988,6.1468,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,4873,3578,1.0,0.81312,5.792996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4873,7902,1.0,1.39876,10.179004,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,6367,1101,1.0,1.9118,12.202124,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,6367,9216,1.0,1.341164,10.482956,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,6367,5652,1.0,1.441836,8.180084,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,8477,5906,1.0,3.590796,16.466164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5240,6920,1.0,0.80864,11.73972,0.0,0.0,1.35069576134099,1.0,1,ol,True,100.0
,,3,1812,1.0,1.74724,7.362124,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,8949,7048,1.0,0.197956,1.612204,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,6845,8787,1.0,1.980044,9.485916,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,6845,6733,1.0,1.42296,6.215044,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,4425,5615,1.0,10.053164,38.951836,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,4425,1964,1.0,3.20408,24.8292,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,4425,1766,1.0,2.93788,22.17204,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,3036,1101,1.0,0.323796,2.0328,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,3036,8484,1.0,0.615164,3.590796,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,3036,5652,1.0,0.773916,5.939164,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,5394,4660,1.0,4.645916,24.31616,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,5394,519,1.0,0.72116,4.461996,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5394,6815,1.0,7.20192,32.54416,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,5394,5917,1.0,1.741916,11.631004,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,5394,5917,1.0,2.51196,11.616,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,8635,1379,1.0,1.675124,6.460916,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,3435,4238,1.0,0.5082,5.98224,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3435,4238,1.0,0.96316,5.968204,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,3435,3655,1.0,3.44124,21.640124,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,6202,7123,1.0,3.256836,12.30812,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9058,7123,1.0,2.793164,14.51516,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5993,95,1.0,2.3232,10.537164,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5048,305,1.0,1.38424,10.70608,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,717,8396,1.0,1.69884,10.527,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,717,6981,1.0,4.066084,21.6832,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,7201,8806,1.0,0.8712,5.74508,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7201,8806,1.0,0.886204,5.62892,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8591,2994,1.0,0.363,2.60392,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6580,822,1.0,0.02888,0.47652,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6580,1679,1.0,0.01444,0.49096,0.0,0.0,2.75001049271901,1.0,1,ol,True,100.0
,,6198,952,1.0,0.33212,3.72552,0.0,0.0,1.25041913563964,1.0,1,ol,True,100.0
,,6198,1816,1.0,0.33212,3.63888,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3230,1503,1.0,0.983004,4.129004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3230,7225,1.0,2.588916,10.061876,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,2927,7864,1.0,0.0968,0.39688,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,3915,6890,1.0,1.012044,5.429996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6052,170,1.0,1.26808,8.217836,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,6052,170,1.0,1.291796,8.04892,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,8828,3043,1.0,0.121,0.57112,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,1551,1193,1.0,0.80864,10.3246,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,3911,3739,1.0,0.3388,2.2022,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,3911,2694,1.0,0.160204,0.828124,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,3911,2694,1.0,0.05324,0.378004,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,3911,8876,1.0,0.53724,3.21376,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7519,8221,1.0,0.95304,12.10072,0.0,0.0,2.35042333272724,1.0,1,ol,True,100.0
,,7519,8221,1.0,0.92416,12.33176,0.0,0.0,2.35042333272724,1.0,1,ol,True,100.0
,,2420,3609,1.0,1.496044,8.272044,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,2420,1413,1.0,3.11212,17.84508,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,8878,3609,1.0,1.331,9.37508,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8396,5917,1.0,1.72788,10.303876,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,1913,6981,1.0,0.139876,1.349876,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7872,6637,1.0,1.225004,6.5098,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,4561,7701,1.0,0.78408,5.884956,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,4561,7701,1.0,1.26808,5.65312,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,8834,1155,1.0,0.47916,2.943204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8834,1232,1.0,0.439956,2.893836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3389,407,1.0,0.05324,0.3872,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3389,7230,1.0,0.05324,0.32912,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3389,5992,1.0,1.00188,4.037044,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,1909,2549,1.0,0.09196,0.499004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3974,7352,1.0,6.794876,32.28279999999999,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3125,7494,1.0,2.401124,14.72812,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,2688,5752,1.0,0.27104,1.709004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1200,4234,1.0,0.707124,4.30276,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,7625,7075,1.0,0.02904,0.202796,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,4822,4059,1.0,0.67276,2.501796,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4140,1310,1.0,0.99636,11.913,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7123,4565,1.0,2.404996,14.898004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7123,8872,1.0,0.05808,0.468996,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,6683,5382,1.0,0.528044,4.916956,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,8150,5382,1.0,0.468996,4.29308,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,4356,6618,1.0,0.47916,3.285876,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,8190,8764,1.0,0.499004,2.83624,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7465,5468,1.0,1.94084,16.1898,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,3400,5350,1.0,0.044044,0.168916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3759,224,1.0,0.605,3.6058,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
