name,bus,p_mw,q_mvar,const_z_percent,const_i_percent,sn_mva,scaling,in_service,type,controllable
,5527,93.60000000000001,77.10000000000001,0.0,0.0,,1.0,True,,False
,5534,68.08,42.2,0.0,0.0,,1.0,True,,False
,5535,85.8,12.2,0.0,0.0,,1.0,True,,False
,5537,91.9,13.1,0.0,0.0,,1.0,True,,False
,5538,12.21,4.4,0.0,0.0,,1.0,True,,False
,5540,11.71,2.2,0.0,0.0,,1.0,True,,False
,5541,6.71,3.0,0.0,0.0,,1.0,True,,False
,5543,47.65,29.5,0.0,0.0,,1.0,True,,False
,5544,33.04,8.1,0.0,0.0,,1.0,True,,False
,5546,10.01,3.0,0.0,0.0,,1.0,True,,False
,5548,30.03,12.2,0.0,0.0,,1.0,True,,False
,5550,15.12,5.0,0.0,0.0,,1.0,True,,False
,5551,23.93,8.7,0.0,0.0,,1.0,True,,False
,5552,2.22,7.8,0.0,0.0,,1.0,True,,False
,5553,50.26,16.5,0.0,0.0,,1.0,True,,False
,5556,21.22,6.7,0.0,0.0,,1.0,True,,False
,5560,31.13,12.0,0.0,0.0,,1.0,True,,False
,5562,21.62,7.8,0.0,0.0,,1.0,True,,False
,5564,5.11,1.8,0.0,0.0,,1.0,True,,False
,5569,23.53,8.5,0.0,0.0,,1.0,True,,False
,5573,99.7,6.0,0.0,0.0,,1.0,True,,False
,5575,220.0,68.3,0.0,0.0,,1.0,True,,False
,5577,26.63,8.6,0.0,0.0,,1.0,True,,False
,5578,16.22,5.3,0.0,0.0,,1.0,True,,False
,5579,130.7,89.10000000000001,0.0,0.0,,1.0,True,,False
,5581,3.2,1.0,0.0,0.0,,1.0,True,,False
,5582,1.9,0.7,0.0,0.0,,1.0,True,,False
,5589,55.4,7.9,0.0,0.0,,1.0,True,,False
,5590,118.60000000000001,41.5,0.0,0.0,,1.0,True,,False
,5591,20.82,7.9,0.0,0.0,,1.0,True,,False
,5592,19.52,7.0,0.0,0.0,,1.0,True,,False
,5594,168.5,54.8,0.0,0.0,,1.0,True,,False
,5595,172.8,11.3,0.0,0.0,,1.0,True,,False
,5596,72.0,10.3,0.0,0.0,,1.0,True,,False
,5598,8.3,1.2,0.0,0.0,,1.0,True,,False
,5603,83.4,11.9,0.0,0.0,,1.0,True,,False
,5606,34.14,12.4,0.0,0.0,,1.0,True,,False
,5607,449.40000000000003,14.6,0.0,0.0,,1.0,True,,False
,5608,23.31,-6.67,0.0,0.0,,1.0,True,,False
,5609,99.5,9.2,0.0,0.0,,1.0,True,,False
,5611,22.4,3.1,0.0,0.0,,1.0,True,,False
,5612,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,5614,48.8,6.9,0.0,0.0,,1.0,True,,False
,5615,225.20000000000002,35.2,0.0,0.0,,1.0,True,,False
,5616,38.04,3.4,0.0,0.0,,1.0,True,,False
,5620,6.51,3.7,0.0,0.0,,1.0,True,,False
,5621,158.3,-20.5,0.0,0.0,,1.0,True,,False
,5622,513.4,199.8,0.0,0.0,,1.0,True,,False
,5623,152.70000000000002,6.0,0.0,0.0,,1.0,True,,False
,5625,13.72,4.7,0.0,0.0,,1.0,True,,False
,5630,105.5,31.1,0.0,0.0,,1.0,True,,False
,5631,27.46,5.87,0.0,0.0,,1.0,True,,False
,5632,29.13,13.5,0.0,0.0,,1.0,True,,False
,5633,21.12,13.1,0.0,0.0,,1.0,True,,False
,5636,1.38,-1.15,0.0,0.0,,1.0,True,,False
,5639,64.33,-57.14,0.0,0.0,,1.0,True,,False
,5641,72.78,45.1,0.0,0.0,,1.0,True,,False
,5643,45.05,40.0,0.0,0.0,,1.0,True,,False
,5645,20.02,8.5,0.0,0.0,,1.0,True,,False
,5646,6.31,2.5,0.0,0.0,,1.0,True,,False
,5648,55.7,7.9,0.0,0.0,,1.0,True,,False
,5651,45.05,5.0,0.0,0.0,,1.0,True,,False
,5652,96.59,7.28,0.0,0.0,,1.0,True,,False
,5659,30.03,9.9,0.0,0.0,,1.0,True,,False
,5661,185.70000000000002,18.4,0.0,0.0,,1.0,True,,False
,5665,124.8,34.7,0.0,0.0,,1.0,True,,False
,5666,75.2,10.7,0.0,0.0,,1.0,True,,False
,5670,25.03,1.4,0.0,0.0,,1.0,True,,False
,5671,139.70000000000002,9.7,0.0,0.0,,1.0,True,,False
,5672,67.27,1.5,0.0,0.0,,1.0,True,,False
,5674,54.96,17.6,0.0,0.0,,1.0,True,,False
,5675,6.21,2.2,0.0,0.0,,1.0,True,,False
,5677,25.13,8.8,0.0,0.0,,1.0,True,,False
,5679,153.5,46.0,0.0,0.0,,1.0,True,,False
,5680,198.1,33.9,0.0,0.0,,1.0,True,,False
,5684,34.74,16.3,0.0,0.0,,1.0,True,,False
,5685,52.26,19.6,0.0,0.0,,1.0,True,,False
,5686,19.12,11.9,0.0,0.0,,1.0,True,,False
,5687,14.12,5.2,0.0,0.0,,1.0,True,,False
,5688,41.8,5.9,0.0,0.0,,1.0,True,,False
,5690,195.1,-14.2,0.0,0.0,,1.0,True,,False
,5693,40.24,14.4,0.0,0.0,,1.0,True,,False
,5694,142.8,20.3,0.0,0.0,,1.0,True,,False
,5695,45.35,28.1,0.0,0.0,,1.0,True,,False
,5696,131.6,33.8,0.0,0.0,,1.0,True,,False
,5697,11.81,4.2,0.0,0.0,,1.0,True,,False
,5699,31.94,4.4,0.0,0.0,,1.0,True,,False
,5700,20.9,3.0,0.0,0.0,,1.0,True,,False
,5702,29.03,18.0,0.0,0.0,,1.0,True,,False
,5703,119.60000000000001,10.6,0.0,0.0,,1.0,True,,False
,5705,32.24,11.7,0.0,0.0,,1.0,True,,False
,5707,30.5,4.3,0.0,0.0,,1.0,True,,False
,5709,0.4,0.3,0.0,0.0,,1.0,True,,False
,5711,183.07,44.65,0.0,0.0,,1.0,True,,False
,5712,20.72,-2.5,0.0,0.0,,1.0,True,,False
,5714,89.51,-12.51,0.0,0.0,,1.0,True,,False
,5719,337.6,-15.4,0.0,0.0,,1.0,True,,False
,5722,141.20000000000002,45.4,0.0,0.0,,1.0,True,,False
,5723,20.12,8.6,0.0,0.0,,1.0,True,,False
,5724,19.42,6.3,0.0,0.0,,1.0,True,,False
,5726,42.45,14.0,0.0,0.0,,1.0,True,,False
,5727,4.61,0.9,0.0,0.0,,1.0,True,,False
,5731,37.14,4.02,0.0,0.0,,1.0,True,,False
,5733,34.9,5.0,0.0,0.0,,1.0,True,,False
,5734,161.3,10.04,0.0,0.0,,1.0,True,,False
,5735,15.32,3.5,0.0,0.0,,1.0,True,,False
,5740,38.64,13.8,0.0,0.0,,1.0,True,,False
,5744,13.72,4.5,0.0,0.0,,1.0,True,,False
,5745,71.98,28.8,0.0,0.0,,1.0,True,,False
,5746,371.2,73.5,0.0,0.0,,1.0,True,,False
,5750,175.6,25.0,0.0,0.0,,1.0,True,,False
,5751,52.96,50.3,0.0,0.0,,1.0,True,,False
,5753,222.6,62.6,0.0,0.0,,1.0,True,,False
,5755,16.7,2.4,0.0,0.0,,1.0,True,,False
,5756,210.70000000000002,30.0,0.0,0.0,,1.0,True,,False
,5763,99.4,4.3,0.0,0.0,,1.0,True,,False
,5764,9.8,1.4,0.0,0.0,,1.0,True,,False
,5765,176.4,17.2,0.0,0.0,,1.0,True,,False
,5770,190.5,70.9,0.0,0.0,,1.0,True,,False
,5774,30.03,10.0,0.0,0.0,,1.0,True,,False
,5775,222.70000000000002,80.5,0.0,0.0,,1.0,True,,False
,5778,86.2,-30.7,0.0,0.0,,1.0,True,,False
,5782,69.08,-49.6,0.0,0.0,,1.0,True,,False
,5784,54.2,7.8,0.0,0.0,,1.0,True,,False
,5787,12.6,1.8,0.0,0.0,,1.0,True,,False
,5789,4.4,1.1,0.0,0.0,,1.0,True,,False
,5791,40.95,13.4,0.0,0.0,,1.0,True,,False
,5792,6.11,0.0,0.0,0.0,,1.0,True,,False
,5794,124.60000000000001,15.9,0.0,0.0,,1.0,True,,False
,5796,334.1,103.5,0.0,0.0,,1.0,True,,False
,5797,5.04,6.1,0.0,0.0,,1.0,True,,False
,5799,12.6,1.8,0.0,0.0,,1.0,True,,False
,5803,36.24,12.8,0.0,0.0,,1.0,True,,False
,5804,167.6,-9.0,0.0,0.0,,1.0,True,,False
,5814,5.21,1.3,0.0,0.0,,1.0,True,,False
,5815,13.01,2.4,0.0,0.0,,1.0,True,,False
,5816,7.0,1.0,0.0,0.0,,1.0,True,,False
,5818,343.1,109.5,0.0,0.0,,1.0,True,,False
,5825,50.2,7.1,0.0,0.0,,1.0,True,,False
,5826,83.5,41.5,0.0,0.0,,1.0,True,,False
,5828,155.5,38.3,0.0,0.0,,1.0,True,,False
,5829,53.86,17.7,0.0,0.0,,1.0,True,,False
,5833,0.9,0.3,0.0,0.0,,1.0,True,,False
,5835,244.09,48.92,0.0,0.0,,1.0,True,,False
,5844,23.7,3.4,0.0,0.0,,1.0,True,,False
,5848,20.52,7.6,0.0,0.0,,1.0,True,,False
,5850,0.9,0.1,0.0,0.0,,1.0,True,,False
,5852,122.5,38.9,0.0,0.0,,1.0,True,,False
,5853,18.42,1.2,0.0,0.0,,1.0,True,,False
,5856,78.39,21.2,0.0,0.0,,1.0,True,,False
,5858,2.2,-0.48,0.0,0.0,,1.0,True,,False
,5859,18.52,11.5,0.0,0.0,,1.0,True,,False
,5864,20.72,6.8,0.0,0.0,,1.0,True,,False
,5865,10.01,-30.0,0.0,0.0,,1.0,True,,False
,5866,55.26,34.2,0.0,0.0,,1.0,True,,False
,5868,145.70000000000002,122.2,0.0,0.0,,1.0,True,,False
,5870,28.83,-3.8,0.0,0.0,,1.0,True,,False
,5871,177.5,72.5,0.0,0.0,,1.0,True,,False
,5874,2.0,1.0,0.0,0.0,,1.0,True,,False
,5879,159.98,76.4,0.0,0.0,,1.0,True,,False
,5885,16.42,5.3,0.0,0.0,,1.0,True,,False
,5886,6.91,-11.1,0.0,0.0,,1.0,True,,False
,5888,27.9,4.0,0.0,0.0,,1.0,True,,False
,5890,14.02,5.5,0.0,0.0,,1.0,True,,False
,5891,49.86,14.1,0.0,0.0,,1.0,True,,False
,5892,26.03,10.6,0.0,0.0,,1.0,True,,False
,5898,83.60000000000001,11.9,0.0,0.0,,1.0,True,,False
,5900,7.21,3.3,0.0,0.0,,1.0,True,,False
,5902,0.0,-7.2,0.0,0.0,,1.0,True,,False
,5903,64.4,9.1,0.0,0.0,,1.0,True,,False
,5904,196.3,-10.4,0.0,0.0,,1.0,True,,False
,5905,5.31,2.3,0.0,0.0,,1.0,True,,False
,5906,186.1,14.8,0.0,0.0,,1.0,True,,False
,5907,10.51,1.3,0.0,0.0,,1.0,True,,False
,5908,181.9,92.60000000000001,0.0,0.0,,1.0,True,,False
,5909,42.55,14.0,0.0,0.0,,1.0,True,,False
,5912,80.99,30.1,0.0,0.0,,1.0,True,,False
,5913,94.10000000000001,39.0,0.0,0.0,,1.0,True,,False
,5916,61.67,17.4,0.0,0.0,,1.0,True,,False
,5917,73.83,16.41,0.0,0.0,,1.0,True,,False
,5922,74.08,10.7,0.0,0.0,,1.0,True,,False
,5923,29.03,18.0,0.0,0.0,,1.0,True,,False
,5930,53.06,17.4,0.0,0.0,,1.0,True,,False
,5931,22.3,3.1,0.0,0.0,,1.0,True,,False
,5932,78.49,18.5,0.0,0.0,,1.0,True,,False
,5941,5.21,1.7,0.0,0.0,,1.0,True,,False
,5942,15.12,7.5,0.0,0.0,,1.0,True,,False
,5943,71.88,21.7,0.0,0.0,,1.0,True,,False
,5947,57.06,13.3,0.0,0.0,,1.0,True,,False
,5948,160.70000000000002,40.3,0.0,0.0,,1.0,True,,False
,5949,24.93,22.9,0.0,0.0,,1.0,True,,False
,5951,40.34,15.9,0.0,0.0,,1.0,True,,False
,5953,106.7,33.6,0.0,0.0,,1.0,True,,False
,5956,208.06,36.6,0.0,0.0,,1.0,True,,False
,5957,209.8,102.60000000000001,0.0,0.0,,1.0,True,,False
,5958,160.0,50.0,0.0,0.0,,1.0,True,,False
,5960,113.5,11.5,0.0,0.0,,1.0,True,,False
,5961,64.27,22.9,0.0,0.0,,1.0,True,,False
,5964,144.5,67.8,0.0,0.0,,1.0,True,,False
,5965,62.57,22.7,0.0,0.0,,1.0,True,,False
,5968,99.5,28.09,0.0,0.0,,1.0,True,,False
,5971,148.20000000000002,65.3,0.0,0.0,,1.0,True,,False
,5977,3.5,0.9,0.0,0.0,,1.0,True,,False
,5980,17.12,1.3,0.0,0.0,,1.0,True,,False
,5983,27.53,12.1,0.0,0.0,,1.0,True,,False
,5986,24.04,1.68,0.0,0.0,,1.0,True,,False
,5988,83.10000000000001,26.1,0.0,0.0,,1.0,True,,False
,5991,408.90000000000003,77.3,0.0,0.0,,1.0,True,,False
,5994,18.52,6.1,0.0,0.0,,1.0,True,,False
,5996,25.83,12.5,0.0,0.0,,1.0,True,,False
,5998,36.04,-8.0,0.0,0.0,,1.0,True,,False
,6001,4.61,1.7,0.0,0.0,,1.0,True,,False
,6002,7.01,2.3,0.0,0.0,,1.0,True,,False
,6006,191.96,38.57,0.0,0.0,,1.0,True,,False
,6008,20.82,7.9,0.0,0.0,,1.0,True,,False
,6010,11.41,0.7,0.0,0.0,,1.0,True,,False
,6012,105.8,51.8,0.0,0.0,,1.0,True,,False
,6013,0.04,-0.05,0.0,0.0,,1.0,True,,False
,6015,92.10000000000001,45.0,0.0,0.0,,1.0,True,,False
,6017,27.53,17.0,0.0,0.0,,1.0,True,,False
,6019,0.1,-19.3,0.0,0.0,,1.0,True,,False
,6022,9.01,3.0,0.0,0.0,,1.0,True,,False
,6026,61.27,11.0,0.0,0.0,,1.0,True,,False
,6028,23.03,7.6,0.0,0.0,,1.0,True,,False
,6029,48.8,6.9,0.0,0.0,,1.0,True,,False
,6036,21.62,9.8,0.0,0.0,,1.0,True,,False
,6037,43.55,-20.5,0.0,0.0,,1.0,True,,False
,6038,165.9,154.6,0.0,0.0,,1.0,True,,False
,6042,49.76,15.0,0.0,0.0,,1.0,True,,False
,6043,117.5,16.7,0.0,0.0,,1.0,True,,False
,6046,79.49,22.7,0.0,0.0,,1.0,True,,False
,6047,6.61,1.9,0.0,0.0,,1.0,True,,False
,6050,5.61,2.0,0.0,0.0,,1.0,True,,False
,6052,412.1,79.3,0.0,0.0,,1.0,True,,False
,6053,4.1,1.4,0.0,0.0,,1.0,True,,False
,6054,19.32,7.0,0.0,0.0,,1.0,True,,False
,6056,47.65,19.4,0.0,0.0,,1.0,True,,False
,6058,35.14,14.3,0.0,0.0,,1.0,True,,False
,6060,15.02,9.0,0.0,0.0,,1.0,True,,False
,6061,13.31,2.8,0.0,0.0,,1.0,True,,False
,6062,61.36,23.66,0.0,0.0,,1.0,True,,False
,6064,25.73,9.3,0.0,0.0,,1.0,True,,False
,6070,163.5,35.6,0.0,0.0,,1.0,True,,False
,6071,47.6,41.3,0.0,0.0,,1.0,True,,False
,6072,27.9,4.0,0.0,0.0,,1.0,True,,False
,6073,2.7,0.9,0.0,0.0,,1.0,True,,False
,6075,1.8,0.7,0.0,0.0,,1.0,True,,False
,6078,160.20000000000002,89.89,0.0,0.0,,1.0,True,,False
,6080,5.81,1.4,0.0,0.0,,1.0,True,,False
,6081,6.01,1.5,0.0,0.0,,1.0,True,,False
,6082,111.5,147.5,0.0,0.0,,1.0,True,,False
,6086,27.9,4.0,0.0,0.0,,1.0,True,,False
,6088,26.23,8.6,0.0,0.0,,1.0,True,,False
,6092,21.02,12.4,0.0,0.0,,1.0,True,,False
,6098,0.3,2.0,0.0,0.0,,1.0,True,,False
,6100,103.0,40.2,0.0,0.0,,1.0,True,,False
,6103,93.12,4.99,0.0,0.0,,1.0,True,,False
,6105,1.3,3.8,0.0,0.0,,1.0,True,,False
,6106,128.6,27.8,0.0,0.0,,1.0,True,,False
,6108,176.75,51.7,0.0,0.0,,1.0,True,,False
,6109,78.59,16.0,0.0,0.0,,1.0,True,,False
,6110,13.9,1.9,0.0,0.0,,1.0,True,,False
,6111,45.28,15.27,0.0,0.0,,1.0,True,,False
,6117,82.55,30.58,0.0,0.0,,1.0,True,,False
,6118,221.25,72.56,0.0,0.0,,1.0,True,,False
,6120,16.12,5.8,0.0,0.0,,1.0,True,,False
,6121,3.7,1.4,0.0,0.0,,1.0,True,,False
,6122,55.8,7.9,0.0,0.0,,1.0,True,,False
,6125,118.4,16.9,0.0,0.0,,1.0,True,,False
,6127,27.23,8.9,0.0,0.0,,1.0,True,,False
,6131,60.67,5.9,0.0,0.0,,1.0,True,,False
,6132,109.0,28.3,0.0,0.0,,1.0,True,,False
,6133,42.55,6.5,0.0,0.0,,1.0,True,,False
,6134,2.2,0.5,0.0,0.0,,1.0,True,,False
,6135,58.8,8.4,0.0,0.0,,1.0,True,,False
,6138,76.89,35.1,0.0,0.0,,1.0,True,,False
,6139,11.51,3.8,0.0,0.0,,1.0,True,,False
,6140,44.05,16.0,0.0,0.0,,1.0,True,,False
,6141,116.2,16.5,0.0,0.0,,1.0,True,,False
,6142,39.0,5.5,0.0,0.0,,1.0,True,,False
,6147,8.71,5.4,0.0,0.0,,1.0,True,,False
,6148,39.05,24.8,0.0,0.0,,1.0,True,,False
,6149,15.32,5.0,0.0,0.0,,1.0,True,,False
,6150,60.67,33.2,0.0,0.0,,1.0,True,,False
,6154,67.98,54.6,0.0,0.0,,1.0,True,,False
,6155,95.9,26.2,0.0,0.0,,1.0,True,,False
,6156,160.20000000000002,88.7,0.0,0.0,,1.0,True,,False
,6160,383.6,-37.9,0.0,0.0,,1.0,True,,False
,6165,67.28,-0.33,0.0,0.0,,1.0,True,,False
,6166,152.6,61.8,0.0,0.0,,1.0,True,,False
,6169,47.3,6.7,0.0,0.0,,1.0,True,,False
,6170,28.93,0.2,0.0,0.0,,1.0,True,,False
,6171,66.97,14.1,0.0,0.0,,1.0,True,,False
,6173,289.1,84.2,0.0,0.0,,1.0,True,,False
,6175,16.72,5.5,0.0,0.0,,1.0,True,,False
,6176,18.42,5.3,0.0,0.0,,1.0,True,,False
,6177,91.0,28.4,0.0,0.0,,1.0,True,,False
,6182,59.37,12.7,0.0,0.0,,1.0,True,,False
,6183,16.72,5.5,0.0,0.0,,1.0,True,,False
,6185,63.07,13.4,0.0,0.0,,1.0,True,,False
,6187,209.9,38.0,0.0,0.0,,1.0,True,,False
,6188,131.9,50.6,0.0,0.0,,1.0,True,,False
,6189,141.52,50.48,0.0,0.0,,1.0,True,,False
,6191,50.56,5.9,0.0,0.0,,1.0,True,,False
,6192,165.4,130.5,0.0,0.0,,1.0,True,,False
,6195,17.52,6.1,0.0,0.0,,1.0,True,,False
,6196,126.7,46.1,0.0,0.0,,1.0,True,,False
,6197,154.20000000000002,22.0,0.0,0.0,,1.0,True,,False
,6201,83.79,33.1,0.0,0.0,,1.0,True,,False
,6202,14.02,5.6,0.0,0.0,,1.0,True,,False
,6207,18.72,7.9,0.0,0.0,,1.0,True,,False
,6208,69.48,19.7,0.0,0.0,,1.0,True,,False
,6209,253.20000000000002,78.10000000000001,0.0,0.0,,1.0,True,,False
,6210,48.8,6.9,0.0,0.0,,1.0,True,,False
,6211,117.0,19.2,0.0,0.0,,1.0,True,,False
,6213,7.61,2.5,0.0,0.0,,1.0,True,,False
,6215,13.72,4.5,0.0,0.0,,1.0,True,,False
,6217,88.8,35.1,0.0,0.0,,1.0,True,,False
,6219,231.9,27.6,0.0,0.0,,1.0,True,,False
,6226,88.0,70.3,0.0,0.0,,1.0,True,,False
,6227,26.9,3.8,0.0,0.0,,1.0,True,,False
,6228,26.43,5.5,0.0,0.0,,1.0,True,,False
,6231,49.25,12.0,0.0,0.0,,1.0,True,,False
,6233,227.6,71.0,0.0,0.0,,1.0,True,,False
,6234,16.52,0.0,0.0,0.0,,1.0,True,,False
,6235,2.5,0.0,0.0,0.0,,1.0,True,,False
,6242,88.41,34.42,0.0,0.0,,1.0,True,,False
,6250,380.53000000000003,113.37,0.0,0.0,,1.0,True,,False
,6251,164.70000000000002,44.5,0.0,0.0,,1.0,True,,False
,6252,128.8,29.3,0.0,0.0,,1.0,True,,False
,6257,11.61,2.5,0.0,0.0,,1.0,True,,False
,6258,178.0,33.8,0.0,0.0,,1.0,True,,False
,6259,47.55,29.4,0.0,0.0,,1.0,True,,False
,6260,75.88,11.2,0.0,0.0,,1.0,True,,False
,6261,12.81,4.7,0.0,0.0,,1.0,True,,False
,6264,46.56,9.25,0.0,0.0,,1.0,True,,False
,6265,32.1,4.5,0.0,0.0,,1.0,True,,False
,6266,91.3,18.1,0.0,0.0,,1.0,True,,False
,6267,112.17,-11.06,0.0,0.0,,1.0,True,,False
,6270,3.7,2.6,0.0,0.0,,1.0,True,,False
,6271,125.9,-21.2,0.0,0.0,,1.0,True,,False
,6272,12.11,4.4,0.0,0.0,,1.0,True,,False
,6273,441.2,200.70000000000002,0.0,0.0,,1.0,True,,False
,6274,122.8,37.2,0.0,0.0,,1.0,True,,False
,6275,65.07,40.3,0.0,0.0,,1.0,True,,False
,6276,153.70000000000002,21.9,0.0,0.0,,1.0,True,,False
,6277,15.22,4.9,0.0,0.0,,1.0,True,,False
,6280,52.9,7.6,0.0,0.0,,1.0,True,,False
,6284,51.96,22.8,0.0,0.0,,1.0,True,,False
,6287,25.23,10.3,0.0,0.0,,1.0,True,,False
,6289,47.65,20.4,0.0,0.0,,1.0,True,,False
,6291,186.5,49.9,0.0,0.0,,1.0,True,,False
,6293,90.5,12.8,0.0,0.0,,1.0,True,,False
,6295,15.02,6.0,0.0,0.0,,1.0,True,,False
,6296,20.02,8.0,0.0,0.0,,1.0,True,,False
,6299,139.1,19.8,0.0,0.0,,1.0,True,,False
,6301,134.05,13.3,0.0,0.0,,1.0,True,,False
,6302,49.96,15.6,0.0,0.0,,1.0,True,,False
,6303,1.7,0.6,0.0,0.0,,1.0,True,,False
,6304,31.33,6.4,0.0,0.0,,1.0,True,,False
,6306,132.4,-10.4,0.0,0.0,,1.0,True,,False
,6308,0.0,-7.5,0.0,0.0,,1.0,True,,False
,6312,48.95,14.9,0.0,0.0,,1.0,True,,False
,6313,30.03,15.0,0.0,0.0,,1.0,True,,False
,6314,95.71000000000001,19.6,0.0,0.0,,1.0,True,,False
,6315,474.3,203.4,0.0,0.0,,1.0,True,,False
,6320,128.8,70.0,0.0,0.0,,1.0,True,,False
,6322,116.10000000000001,30.2,0.0,0.0,,1.0,True,,False
,6323,13.9,1.9,0.0,0.0,,1.0,True,,False
,6324,23.0,3.2,0.0,0.0,,1.0,True,,False
,6325,9.7,1.4,0.0,0.0,,1.0,True,,False
,6332,42.75,4.0,0.0,0.0,,1.0,True,,False
,6334,92.76,-46.04,0.0,0.0,,1.0,True,,False
,6335,245.51,46.8,0.0,0.0,,1.0,True,,False
,6338,7.21,2.4,0.0,0.0,,1.0,True,,False
,6340,22.73,5.3,0.0,0.0,,1.0,True,,False
,6342,143.9,123.3,0.0,0.0,,1.0,True,,False
,6346,22.22,13.8,0.0,0.0,,1.0,True,,False
,6347,32.04,15.0,0.0,0.0,,1.0,True,,False
,6348,55.46,14.1,0.0,0.0,,1.0,True,,False
,6349,35.04,20.0,0.0,0.0,,1.0,True,,False
,6352,0.6,0.0,0.0,0.0,,1.0,True,,False
,6355,44.95,12.8,0.0,0.0,,1.0,True,,False
,6356,430.8,107.9,0.0,0.0,,1.0,True,,False
,6358,74.68,10.8,0.0,0.0,,1.0,True,,False
,6360,8.11,1.4,0.0,0.0,,1.0,True,,False
,6361,24.03,8.0,0.0,0.0,,1.0,True,,False
,6362,12.94,4.9,0.0,0.0,,1.0,True,,False
,6366,7.41,2.7,0.0,0.0,,1.0,True,,False
,6376,11.61,7.2,0.0,0.0,,1.0,True,,False
,6377,11.31,3.7,0.0,0.0,,1.0,True,,False
,6378,118.4,16.9,0.0,0.0,,1.0,True,,False
,6380,246.20000000000002,119.10000000000001,0.0,0.0,,1.0,True,,False
,6381,75.43,10.49,0.0,0.0,,1.0,True,,False
,6382,15.62,5.3,0.0,0.0,,1.0,True,,False
,6383,159.9,47.4,0.0,0.0,,1.0,True,,False
,6384,5.41,2.81,0.0,0.0,,1.0,True,,False
,6385,20.9,3.0,0.0,0.0,,1.0,True,,False
,6387,27.9,4.0,0.0,0.0,,1.0,True,,False
,6390,74.32000000000001,11.08,0.0,0.0,,1.0,True,,False
,6391,80.09,19.0,0.0,0.0,,1.0,True,,False
,6392,93.7,29.9,0.0,0.0,,1.0,True,,False
,6393,53.86,-15.3,0.0,0.0,,1.0,True,,False
,6394,154.70000000000002,48.2,0.0,0.0,,1.0,True,,False
,6395,4.0,0.1,0.0,0.0,,1.0,True,,False
,6398,44.05,18.0,0.0,0.0,,1.0,True,,False
,6399,64.0,9.1,0.0,0.0,,1.0,True,,False
,6400,62.7,9.0,0.0,0.0,,1.0,True,,False
,6401,7.91,2.6,0.0,0.0,,1.0,True,,False
,6404,76.48,19.8,0.0,0.0,,1.0,True,,False
,6405,2.5,1.3,0.0,0.0,,1.0,True,,False
,6406,0.3,-34.1,0.0,0.0,,1.0,True,,False
,6407,126.9,80.5,0.0,0.0,,1.0,True,,False
,6408,10.44,2.73,0.0,0.0,,1.0,True,,False
,6410,115.2,38.9,0.0,0.0,,1.0,True,,False
,6413,8.0,1.1,0.0,0.0,,1.0,True,,False
,6415,67.67,16.4,0.0,0.0,,1.0,True,,False
,6417,43.75,2.2,0.0,0.0,,1.0,True,,False
,6420,174.3,11.8,0.0,0.0,,1.0,True,,False
,6421,17.25,4.26,0.0,0.0,,1.0,True,,False
,6425,10.21,3.8,0.0,0.0,,1.0,True,,False
,6426,83.19,22.9,0.0,0.0,,1.0,True,,False
,6427,93.10000000000001,43.7,0.0,0.0,,1.0,True,,False
,6430,1.4,0.5,0.0,0.0,,1.0,True,,False
,6434,28.63,11.0,0.0,0.0,,1.0,True,,False
,6437,0.1,-19.1,0.0,0.0,,1.0,True,,False
,6439,81.79,10.8,0.0,0.0,,1.0,True,,False
,6440,3.9,1.1,0.0,0.0,,1.0,True,,False
,6441,163.3,70.3,0.0,0.0,,1.0,True,,False
,6442,43.95,15.5,0.0,0.0,,1.0,True,,False
,6443,193.8,18.0,0.0,0.0,,1.0,True,,False
,6444,1.0,-2.3,0.0,0.0,,1.0,True,,False
,6445,77.19,23.0,0.0,0.0,,1.0,True,,False
,6446,54.96,13.2,0.0,0.0,,1.0,True,,False
,6449,5.51,2.1,0.0,0.0,,1.0,True,,False
,6450,139.8,-25.8,0.0,0.0,,1.0,True,,False
,6452,8.31,3.0,0.0,0.0,,1.0,True,,False
,6454,20.52,13.3,0.0,0.0,,1.0,True,,False
,6455,159.4,28.4,0.0,0.0,,1.0,True,,False
,6459,169.8,-19.6,0.0,0.0,,1.0,True,,False
,6460,22.22,8.0,0.0,0.0,,1.0,True,,False
,6461,11.1,1.6,0.0,0.0,,1.0,True,,False
,6463,9.41,13.8,0.0,0.0,,1.0,True,,False
,6464,3.2,-0.4,0.0,0.0,,1.0,True,,False
,6465,1.83,-5.69,0.0,0.0,,1.0,True,,False
,6466,25.0,3.6,0.0,0.0,,1.0,True,,False
,6467,172.5,48.7,0.0,0.0,,1.0,True,,False
,6470,34.14,11.5,0.0,0.0,,1.0,True,,False
,6472,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,6475,59.2,8.4,0.0,0.0,,1.0,True,,False
,6477,141.20000000000002,34.8,0.0,0.0,,1.0,True,,False
,6485,31.74,17.4,0.0,0.0,,1.0,True,,False
,6486,18.62,3.6,0.0,0.0,,1.0,True,,False
,6489,84.59,12.9,0.0,0.0,,1.0,True,,False
,6492,9.51,4.6,0.0,0.0,,1.0,True,,False
,6494,49.66,12.3,0.0,0.0,,1.0,True,,False
,6499,25.13,9.0,0.0,0.0,,1.0,True,,False
,6500,25.83,9.4,0.0,0.0,,1.0,True,,False
