name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,tap_phase_shifter,parallel,df,in_service,max_loading_percent
,,6737,8179,691.0,380.0,220.0,18.88524123041401,0.245305,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,6737,8179,691.0,380.0,220.0,18.7664909167335,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,9221,5934,691.0,380.0,220.0,16.79240081506829,0.245305,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,7987,803,691.0,380.0,220.0,18.18412936760279,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7987,803,691.0,380.0,220.0,17.69495241583458,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,3238,1538,691.0,380.0,220.0,18.16854694055078,0.230794,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3238,1538,99.999,380.0,220.0,4.67398497758975,0.070499295,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,2055,4083,691.0,380.0,220.0,18.57188442853105,0.216283,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,2055,4083,691.0,380.0,220.0,18.91796700903615,0.208682,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,4597,5109,99.999,380.0,220.0,4.48724642585512,0.066399336,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,2128,5109,99.999,380.0,220.0,4.45329034851219,0.080899191,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5657,5549,99.999,380.0,220.0,3.42634517958308,0.08599914,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5657,5549,691.0,380.0,220.0,16.84283844872143,0.245305,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2847,1525,691.0,380.0,220.0,16.43944286331775,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4540,7463,691.0,380.0,220.0,16.03605772373375,0.259125,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,4540,7463,691.0,380.0,220.0,18.37694789700653,0.208682,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,1753,3856,691.0,380.0,220.0,20.21712804030447,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1753,3856,691.0,380.0,220.0,20.72161131323315,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1753,3856,691.0,380.0,220.0,21.40789447493952,0.245305,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2517,4543,691.0,380.0,220.0,17.7647627320911,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2517,4543,691.0,380.0,220.0,17.55646425857556,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,3068,6114,591.0,220.0,220.0,5.68113467938087,0.07092,0.0,0.0,-0.096484,hv,,,,,,,False,1,1.0,True,100.0
,,5066,7640,691.0,380.0,220.0,16.38900581854952,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,6035,8669,691.0,380.0,220.0,16.25220415719769,0.252215,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,6035,5521,691.0,380.0,220.0,18.52852945721543,0.230794,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,8485,8790,99.999,380.0,220.0,4.72576381936577,0.069499305,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,7529,8790,99.999,380.0,220.0,4.37654779030716,0.077799222,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,7521,7570,691.0,380.0,220.0,21.17058082459395,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7521,7570,691.0,380.0,220.0,19.54682260798324,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7521,7570,691.0,380.0,220.0,19.42891915464782,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2525,1482,99.999,380.0,220.0,3.94349226735762,0.090199098,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,2364,8315,691.0,380.0,220.0,16.74956339816994,0.245305,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8671,1859,691.0,380.0,220.0,16.57635147189818,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8671,1859,691.0,380.0,220.0,16.48998708137838,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1493,582,99.999,380.0,220.0,4.1537659454275,0.081899181,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,1493,582,99.999,380.0,220.0,4.27082357582793,0.080899191,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,1501,2794,691.0,380.0,220.0,19.3645773918059,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8194,932,99.999,380.0,220.0,4.82406576352444,0.063199368,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,8194,932,99.999,380.0,220.0,4.51629705678211,0.063199368,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,8194,932,99.999,380.0,220.0,4.40443633998617,0.071499285,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,3917,6801,99.999,380.0,220.0,4.44847104364755,0.07399926,0.0,0.0,0.0,hv,0.0,,,1.3453,,-1.0,False,1,1.0,True,100.0
,,3917,4024,99.999,380.0,220.0,4.38168109538517,0.07399926,0.0,0.0,0.0,hv,0.0,,,1.3453,,-1.0,False,1,1.0,True,100.0
,,4434,2078,691.0,380.0,220.0,16.48238702033553,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4434,2078,691.0,380.0,220.0,16.07947518394907,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4434,2078,691.0,380.0,220.0,18.47799700683085,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1080,7360,99.999,380.0,220.0,4.70295039826231,0.068399316,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,9100,2176,691.0,380.0,220.0,18.98991170275652,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,6554,8474,691.0,380.0,220.0,19.73207632809697,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,6554,8474,691.0,380.0,220.0,18.26915888841665,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7055,7576,691.0,380.0,220.0,17.65754237331192,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7055,7576,691.0,380.0,220.0,17.20270535472793,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7055,9050,691.0,380.0,220.0,16.93701033613692,0.259125,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,6888,6784,99.999,380.0,220.0,4.11639410539223,0.077799222,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,6888,6784,99.999,380.0,220.0,3.7031134231759,0.092299077,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,6888,6784,691.0,380.0,220.0,18.37694789700653,0.208682,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,1026,7147,691.0,380.0,220.0,20.50127508722871,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1026,43,691.0,380.0,220.0,18.99008251727296,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,5307,7147,691.0,380.0,220.0,21.17065254615041,0.223193,0.0,0.0,0.0,hv,0.0,,,10.326,,-1.0,False,1,1.0,True,100.0
,,5307,43,691.0,380.0,220.0,19.71272956706922,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,9212,6230,691.0,380.0,220.0,17.50602589559835,0.237704,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,9212,8290,691.0,380.0,220.0,17.05129600180561,0.230794,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,9212,6841,691.0,380.0,220.0,16.97953394320692,0.237704,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3607,6663,691.0,380.0,220.0,16.43944286331775,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4338,6569,691.0,380.0,220.0,16.31024119217451,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4338,6569,691.0,380.0,220.0,18.32686160514167,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7512,6569,691.0,380.0,220.0,18.84645110024484,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7512,6569,691.0,380.0,220.0,19.04743129420671,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8886,6638,691.0,380.0,220.0,21.17058082459395,0.216283,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,8886,6638,691.0,380.0,220.0,19.54682260798324,0.216283,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,5460,4815,99.999,380.0,220.0,3.68131751604792,0.088099119,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5460,4815,99.999,380.0,220.0,3.66787257278381,0.090199098,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5460,4815,99.999,380.0,220.0,3.40250672673638,0.088099119,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5459,3785,691.0,380.0,220.0,17.98642543180479,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,5459,3785,691.0,380.0,220.0,17.74204803287729,0.266726,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7255,4490,686.0,220.0,220.0,6.83717158709477,0.08232,0.0,0.0,0.036236,hv,,,,,,,False,1,1.0,True,100.0
,,6152,57,1316.0,380.0,380.0,10.26460630996747,0.22372,0.0,0.0,-0.119536,hv,,,,,,,False,1,1.0,True,100.0
,,6152,6806,99.999,380.0,220.0,4.71112083799073,0.066399336,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,1464,1261,691.0,380.0,220.0,19.56616942471788,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1464,1261,691.0,380.0,220.0,17.76503624034595,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1464,1550,691.0,380.0,220.0,17.60690264812127,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7536,1550,691.0,380.0,220.0,18.82157708156763,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7536,1550,691.0,380.0,220.0,18.32577009550947,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,6900,4873,691.0,380.0,220.0,18.28580540360954,0.266726,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,5240,3,99.999,380.0,220.0,4.03242967890817,0.078799212,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,7519,560,691.0,380.0,220.0,17.87272666137257,0.223193,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,748,4323,1048.0,220.0,220.0,23.96042629191259,0.01048,0.0,0.0,0.04898,hv,,,,,,,False,1,1.0,True,100.0
,,4140,7123,691.0,380.0,220.0,20.94271774248395,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4140,7123,691.0,380.0,220.0,21.17050453559622,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7465,3648,572.0,220.0,220.0,7.23893345196652,0.06292,0.0,0.0,-0.110406,hv,,,,,,,False,1,1.0,True,100.0
,,8221,6555,691.0,380.0,220.0,17.16677679236195,0.237704,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,8221,6555,691.0,380.0,220.0,17.29687793845311,0.252215,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,8221,6555,691.0,380.0,220.0,16.65559753400358,0.245305,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,4124,162,691.0,380.0,220.0,16.48206417030694,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4124,162,691.0,380.0,220.0,15.98535302634574,0.284001,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4124,162,99.999,380.0,220.0,4.27716067998878,0.082899171,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5836,9216,99.999,380.0,220.0,4.74847589051159,0.070499295,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,5836,1447,691.0,380.0,220.0,20.72152804842165,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,5836,1447,691.0,380.0,220.0,20.6978840226084,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8266,5364,99.999,380.0,220.0,4.10703649362462,0.074599254,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,8266,5364,99.999,380.0,220.0,4.22227699377852,0.088099119,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,2358,8004,99.999,380.0,220.0,4.12175606112767,0.08599914,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,2358,8004,99.999,380.0,220.0,3.86793663686921,0.091199088,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,8108,170,691.0,380.0,220.0,18.13645522152664,0.259125,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,8108,170,691.0,380.0,220.0,17.59269544569547,0.259125,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3484,1155,691.0,380.0,220.0,20.10641897131411,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4733,2228,691.0,380.0,220.0,20.50095912848306,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1708,7701,691.0,380.0,220.0,19.04743129420671,0.230794,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,1708,7701,691.0,380.0,220.0,19.40041790955043,0.223193,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,904,8188,99.999,380.0,220.0,4.10701845173946,0.073599264,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,8333,8188,99.999,380.0,220.0,4.01275769523689,0.123398766,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,8333,8188,99.999,380.0,220.0,4.32151984650326,0.075699243,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,7997,6733,954.0,380.0,220.0,25.36491577825757,0.308142,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4195,279,99.999,380.0,220.0,4.03033010110988,0.078799212,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,4195,279,99.999,380.0,220.0,4.05238583533876,0.091199088,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,6474,3502,99.999,380.0,220.0,4.21901255311257,0.079799202,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,6474,3502,99.999,380.0,220.0,4.31535820970678,0.077799222,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,7327,4234,691.0,380.0,220.0,19.20625988959376,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7327,4234,691.0,380.0,220.0,19.29246666466909,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,7327,4234,691.0,380.0,220.0,17.91608137889198,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,6920,2948,691.0,380.0,220.0,17.24623420909133,0.237704,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,6920,2948,691.0,380.0,220.0,16.88636684326294,0.245305,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3829,305,691.0,380.0,220.0,18.23882241548121,0.266726,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,5647,305,691.0,380.0,220.0,17.63957820801988,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1729,114,691.0,380.0,220.0,20.72168942769609,0.237704,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1729,114,691.0,380.0,220.0,20.61926601037517,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2720,5719,691.0,380.0,220.0,18.98999166028382,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2720,5719,691.0,380.0,220.0,19.3498997865511,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,431,3245,1251.0,380.0,220.0,16.2495310161612,0.223929,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,8845,1251.0,380.0,220.0,15.91965111550438,0.247698,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,2392,1251.0,380.0,220.0,15.6008683466277,0.258957,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,1894,1251.0,380.0,220.0,15.27190165153918,0.258957,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,3411,1251.0,380.0,220.0,16.15519298590497,0.271467,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,5585,1251.0,380.0,220.0,15.79870946179523,0.271467,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,3111,1251.0,380.0,220.0,17.91227971422658,0.247698,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,3111,1251.0,380.0,220.0,18.25612315052637,0.236439,0.0,0.0,0.0,hv,0.0,,,0.9009,,-1.0,False,1,1.0,True,100.0
,,431,7856,691.0,380.0,220.0,18.83133880188809,0.244614,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,959,8496,99.999,380.0,220.0,4.24322231044838,0.062799372,0.0,0.0,0.0,hv,0.0,,,0.9174,,1.0,False,1,1.0,True,100.0
,,959,8496,99.999,380.0,220.0,4.40445433394655,0.072599274,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,3576,5906,691.0,380.0,220.0,17.2029119842018,0.252215,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3576,5906,691.0,380.0,220.0,16.98056746996001,0.302658,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3576,5906,691.0,380.0,220.0,16.57624489323505,0.252215,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,7163,5917,691.0,380.0,220.0,16.07958505530021,0.259125,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,7163,5917,691.0,380.0,220.0,18.22649160921745,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1797,2466,691.0,380.0,220.0,20.54818116217737,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1797,2466,691.0,380.0,220.0,20.89488640281105,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,3345,2131,99.999,380.0,220.0,4.40552366029317,0.076699233,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,3345,2131,691.0,380.0,220.0,18.01696057337719,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,3345,2131,99.999,380.0,220.0,3.9900655662231,0.08499915,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,3482,8991,691.0,380.0,220.0,17.24623420909133,0.237704,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,8885,8991,691.0,380.0,220.0,18.42765132687484,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2092,804,691.0,380.0,220.0,16.43944286331775,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2092,804,691.0,380.0,220.0,16.21627649386412,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,220,1540,691.0,380.0,220.0,18.27633429426057,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8346,5382,691.0,380.0,220.0,18.6873549037774,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8346,5382,691.0,380.0,220.0,18.98991170275652,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8346,5382,691.0,380.0,220.0,19.56608688005345,0.208682,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8346,7506,691.0,380.0,220.0,17.86581720040194,0.223193,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8346,7506,691.0,380.0,220.0,18.1038839570506,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,8346,7506,691.0,380.0,220.0,17.39084400126831,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,3999,4851,691.0,380.0,220.0,16.74956339816994,0.245305,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,3999,2011,691.0,380.0,220.0,16.75668067189782,0.259125,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2182,4851,691.0,380.0,220.0,16.07947518394907,0.252215,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,2182,2011,691.0,380.0,220.0,15.99079535270479,0.236322,0.0,0.0,0.0,hv,0.0,,,1.7857,,-1.0,False,1,1.0,True,100.0
,,1641,7097,691.0,380.0,220.0,18.42773916534668,0.237704,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,1641,686,691.0,380.0,220.0,18.67293733973198,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,808,7097,691.0,380.0,220.0,19.08310604797733,0.208682,0.0,0.0,0.0,hv,0.0,,,2.0773,,-1.0,False,1,1.0,True,100.0
,,808,686,691.0,380.0,220.0,18.06058008612442,0.216283,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4593,8803,691.0,380.0,220.0,17.9021317594372,0.252215,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,4593,8803,691.0,380.0,220.0,17.44118315587532,0.245305,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,2918,4214,691.0,380.0,220.0,18.52991135000683,0.230794,0.0,0.0,0.0,hv,0.0,,,6.38300000000001,,-1.0,False,1,1.0,True,100.0
,,1141,6576,99.999,380.0,150.0,8.31564439237402,0.124198758,0.0,0.0,0.0,hv,0.0,,,5.4523,,-1.0,False,1,1.0,True,100.0
,,1141,4136,99.999,380.0,150.0,9.05230587919906,0.1699983,0.0,0.0,0.0,hv,0.0,,,5.4523,,-1.0,False,1,1.0,True,100.0
